t_s,target_a,voltage_v,current_a,temp_c,fan,load_on,raw
305.0149,1.4412308956550748,12.7751,1.4927,42.80803680419922,2,1,DF 07 03 08 16 81 02 E4 66 4C 41 2E 10 BF 3F 18 00 00 00 6E 3B 2B 42 15 D5 BB 3F 51
305.1267,1.4176265646563841,12.7755,1.4680,42.80803680419922,2,1,DF 07 03 08 16 81 02 42 68 4C 41 E9 E5 BB 3F 18 00 00 00 6E 3B 2B 42 49 7A B8 3F 8F
305.2165,1.393792080334582,12.7776,1.4418,42.83454895019531,2,1,DF 07 03 08 16 81 02 EE 70 4C 41 6A 8B B8 3F 18 00 00 00 94 56 2B 42 D2 74 B5 3F F6
305.2837,1.3695806343267514,12.7795,1.4314,42.83454895019531,2,1,DF 07 03 08 16 81 02 08 79 4C 41 DE 38 B7 3F 18 00 00 00 94 56 2B 42 CF 67 B2 3F C6
305.3965,1.3464091443284028,12.7819,1.3939,42.83454895019531,2,1,DF 07 03 08 16 81 02 94 82 4C 41 84 6C B2 3F 18 00 00 00 94 56 2B 42 73 4E AF 3F D4
305.4640,1.3464091443284028,12.7836,1.3744,42.86241912841797,2,1,DF 07 03 08 16 81 02 AE 89 4C 41 3C EB AF 3F 19 00 00 00 1E 73 2B 42 2B 57 AC 3F 19
305.5990,1.2786009689944329,12.7856,1.3493,42.86241912841797,2,1,DF 07 03 08 16 81 02 9E 91 4C 41 4C B5 AC 3F 19 00 00 00 1E 73 2B 42 2B 57 AC 3F 4A
305.6217,1.2786009689944329,12.7858,1.3467,42.88466262817383,2,1,DF 07 03 08 16 81 02 7C 92 4C 41 CE 61 AC 3F 19 00 00 00 E5 89 2B 42 DD 06 A7 3F 04
305.7789,1.2522986826583897,12.7913,1.2842,42.88466262817383,2,1,DF 07 03 08 16 81 02 32 A9 4C 41 ED 5F A4 3F 19 00 00 00 E5 89 2B 42 3A A9 A3 3F 26
305.8465,1.227912804655886,12.7913,1.2783,42.90825271606445,2,1,DF 07 03 08 16 81 02 5E A9 4C 41 A9 A0 A3 3F 19 00 00 00 0D A2 2B 42 5B 4B A0 3F FD
305.9375,1.2042162543267483,12.7937,1.2533,42.90825271606445,2,1,DF 07 03 08 16 81 02 E0 B2 4C 41 8E 6A A0 3F 19 00 00 00 0D A2 2B 42 47 2C 9D 3F FC
306.0044,1.1776569809958652,12.7960,1.2278,42.929443359375,2,1,DF 07 03 08 16 81 02 3E BC 4C 41 F4 28 9D 3F 19 00 00 00 C0 B7 2B 42 CA 23 9A 3F 34
306.1170,1.1513224099925723,12.7995,0.6008,42.929443359375,2,1,DF 07 03 08 16 81 02 EC CA 4C 41 DE CA 19 3F 19 00 00 00 C0 B7 2B 42 7F BD 96 3F 25
306.2063,1.1250638370008281,12.8005,1.1774,42.949039459228516,2,1,DF 07 03 08 16 81 02 EC CE 4C 41 4C B6 96 3F 19 00 00 00 D1 CB 2B 42 90 5E 93 3F 76
306.3407,1.0986570599995318,12.8034,1.1514,42.949039459228516,2,1,DF 07 03 08 16 81 02 88 DA 4C 41 FC 5F 93 3F 19 00 00 00 D1 CB 2B 42 20 02 90 3F 47
306.4352,1.0728705910005374,12.8042,1.1250,42.95975875854492,2,1,DF 07 03 08 16 81 02 22 DE 4C 41 56 FF 8F 3F 19 00 00 00 CB D6 2B 42 D3 A0 8C 3F 61
306.5211,1.0462335553266648,12.8069,1.0986,42.95975875854492,2,1,DF 07 03 08 16 81 02 34 E9 4C 41 E4 9F 8C 3F 1A 00 00 00 CB D6 2B 42 DB 53 89 3F 60
306.6116,1.0196973236539635,12.8092,1.0727,42.96940994262695,2,1,DF 07 03 08 16 81 02 94 F2 4C 41 9C 4C 89 3F 1A 00 00 00 AD E0 2B 42 03 EB 85 3F ED
306.7016,0.9935905096681865,12.8118,1.0461,42.96940994262695,2,1,DF 07 03 08 16 81 02 F4 FC 4C 41 50 E6 85 3F 1A 00 00 00 AD E0 2B 42 79 85 82 3F 2C
306.8145,0.9671909216603192,12.8138,1.0195,42.9847297668457,2,1,DF 07 03 08 16 81 02 20 05 4D 41 7E 80 82 3F 1A 00 00 00 5D F0 2B 42 04 5C 7E 3F 13
306.9501,0.9406347029887067,12.8161,0.9934,42.9847297668457,2,1,DF 07 03 08 16 81 02 CC 0E 4D 41 83 52 7E 3F 1A 00 00 00 5D F0 2B 42 E4 99 77 3F 75
307.0174,0.9147887733301225,12.8208,0.9522,42.99842834472656,2,1,DF 07 03 08 16 81 02 D8 21 4D 41 B9 C4 73 3F 1A 00 00 00 64 FE 2B 42 81 CD 70 3F DA
307.1065,0.8880470626562599,12.8205,0.9407,42.99842834472656,2,1,DF 07 03 08 16 81 02 9C 20 4D 41 C1 D0 70 3F 1A 00 00 00 64 FE 2B 42 AA 2F 6A 3F 81
307.2208,0.8618211956683085,12.8248,0.9074,43.01403045654297,2,1,DF 07 03 08 16 81 02 74 32 4D 41 2D 4C 68 3F 1A 00 00 00 5E 0E 2C 42 1E 57 63 3F 17
307.3318,0.8367682416599324,12.8250,0.8879,43.01403045654297,2,1,DF 07 03 08 16 81 02 28 33 4D 41 2B 4D 63 3F 1A 00 00 00 5E 0E 2C 42 61 A0 5C 3F E3
307.3994,0.8131423699991622,12.8276,0.8618,43.02532196044922,2,1,DF 07 03 08 16 81 02 E4 3D 4D 41 93 9D 5C 3F 1A 00 00 00 EE 19 2C 42 83 36 56 3F 1F
307.5120,0.7893271616555282,12.8319,0.8320,43.02532196044922,2,1,DF 07 03 08 16 81 02 60 4F 4D 41 55 00 55 3F 1B 00 00 00 EE 19 2C 42 2A 2A 50 3F DD
307.6026,0.7653447629930455,12.8318,0.8130,43.02532196044922,2,1,DF 07 03 08 16 81 02 2C 4F 4D 41 99 21 50 3F 1B 00 00 00 EE 19 2C 42 2A 2A 50 3F B1
307.6704,0.739055669665492,12.8323,0.8130,43.03500747680664,2,1,DF 07 03 08 16 81 02 1C 51 4D 41 B9 22 50 3F 1B 00 00 00 D9 23 2C 42 B3 ED 43 3F 6A
307.8051,0.71257660766559,12.8367,0.7653,43.04389190673828,2,1,DF 07 03 08 16 81 02 48 63 4D 41 67 E9 43 3F 1B 00 00 00 F2 2C 2C 42 D2 32 3D 3F 44
307.8721,0.6861163213220423,12.8383,0.7392,43.04389190673828,2,1,DF 07 03 08 16 81 02 B0 69 4D 41 48 3D 3D 3F 1B 00 00 00 F2 2C 2C 42 7D 6B 36 3F CA
308.0066,0.6599151549895759,12.8407,0.7125,43.05384063720703,2,1,DF 07 03 08 16 81 02 90 73 4D 41 AB 63 36 3F 1B 00 00 00 22 37 2C 42 63 A5 2F 3F 0A
308.0738,0.6335924603334087,12.8429,0.6874,43.05384063720703,2,1,DF 07 03 08 16 81 02 5E 7C 4D 41 D7 F6 2F 3F 1B 00 00 00 22 37 2C 42 44 F0 28 3F 56
308.2091,0.6071587179927158,12.8455,0.6597,43.05491638183594,2,1,DF 07 03 08 16 81 02 1C 87 4D 41 42 E4 28 3F 1B 00 00 00 3C 38 2C 42 2F 33 22 3F F8
308.2767,0.5809397239957862,12.8501,0.6184,43.05491638183594,2,1,DF 07 03 08 16 81 02 D2 99 4D 41 61 4F 1E 3F 1B 00 00 00 3C 38 2C 42 D2 6E 1B 3F D9
308.3896,0.5544007009991526,12.8501,0.6070,43.05491638183594,2,1,DF 07 03 08 16 81 02 FC 99 4D 41 11 63 1B 3F 1B 00 00 00 3C 38 2C 42 D2 6E 1B 3F EE
308.4790,0.5281759926560333,12.8542,0.5948,43.0549201965332,2,1,DF 07 03 08 16 81 02 EE AA 4D 41 B9 44 18 3F 1C 00 00 00 3D 38 2C 42 45 ED 0D 3F 7F
308.6138,0.5017404333321608,12.8550,0.5542,43.0549201965332,2,1,DF 07 03 08 16 81 02 3C AE 4D 41 51 E1 0D 3F 1C 00 00 00 3D 38 2C 42 45 ED 0D 3F 03
308.6816,0.47584123133313055,12.8588,0.5542,43.060035705566406,2,1,DF 07 03 08 16 81 02 D0 BD 4D 41 98 DD 0D 3F 1C 00 00 00 7A 3D 2C 42 21 72 00 3F 87
308.7942,0.45168956198729543,12.8597,0.5018,43.060035705566406,2,1,DF 07 03 08 16 81 02 48 C1 4D 41 8A 77 00 3F 1C 00 00 00 7A 3D 2C 42 21 72 00 3F 8C
308.8620,0.45168956198729543,12.8619,0.5017,43.0654296875,2,1,DF 07 03 08 16 81 02 7C CA 4D 41 7D 6D 00 3F 1C 00 00 00 00 43 2C 42 FD 43 E7 3E 47
308.9297,0.40981174099297923,12.8640,0.4519,43.0654296875,2,1,DF 07 03 08 16 81 02 18 D3 4D 41 E2 59 E7 3E 1C 00 00 00 00 43 2C 42 FD 43 E7 3E 6B
309.0200,0.38340269932309917,12.8645,0.4518,43.06946563720703,2,1,DF 07 03 08 16 81 02 DC D4 4D 41 80 55 E7 3E 1C 00 00 00 22 47 2C 42 FA D2 D1 3E 70
309.1320,0.36000526932106997,12.8685,0.4099,43.06946563720703,2,1,DF 07 03 08 16 81 02 78 E5 4D 41 44 DD D1 3E 1C 00 00 00 22 47 2C 42 7E 4D C4 3E 9B
309.1995,0.33494436266211164,12.8714,0.3834,43.0718879699707,2,1,DF 07 03 08 16 81 02 3E F1 4D 41 58 53 C4 3E 1C 00 00 00 9D 49 2C 42 BE 52 B8 3E 96
309.3119,0.30875733733002597,12.8740,0.3601,43.0718879699707,2,1,DF 07 03 08 16 81 02 F4 FB 4D 41 0E 65 B8 3E 1C 00 00 00 9D 49 2C 42 F6 7D AB 3E C4
309.4017,0.282442963993914,12.8754,0.3351,43.06354522705078,2,1,DF 07 03 08 16 81 02 A8 01 4E 41 42 95 AB 3E 1C 00 00 00 12 41 2C 42 93 15 9E 3E 1D
309.5140,0.2562160699981419,12.8783,0.3091,43.06354522705078,2,1,DF 07 03 08 16 81 02 76 0D 4E 41 40 3E 9E 3E 1D 00 00 00 12 41 2C 42 7F 9C 90 3E 43
309.6048,0.22972218232597963,12.8797,0.2828,43.062477111816406,2,1,DF 07 03 08 16 81 02 2A 13 4E 41 6A C7 90 3E 1D 00 00 00 FA 3F 2C 42 E3 2E 83 3E 15
309.7382,0.20364480900112558,12.8826,0.2565,43.062477111816406,2,1,DF 07 03 08 16 81 02 F0 1E 4E 41 48 51 83 3E 1D 00 00 00 FA 3F 2C 42 8E 3C 6B 3E 48
309.8064,0.17710065099604716,12.8841,0.2301,43.06220245361328,2,1,DF 07 03 08 16 81 02 58 25 4E 41 9A 9C 6B 3E 1D 00 00 00 B2 3F 2C 42 87 88 50 3E 72
309.9204,0.1507824593281839,12.8864,0.2038,43.06220245361328,2,1,DF 07 03 08 16 81 02 DA 2E 4E 41 C8 BB 50 3E 1D 00 00 00 B2 3F 2C 42 23 5A 35 3E 62
310.0091,0.12440686100104376,12.8890,0.1773,43.062740325927734,2,1,DF 07 03 08 16 81 02 42 39 4E 41 38 84 35 3E 1D 00 00 00 3F 40 2C 42 FB 66 1A 3E 7A
310.1213,0.09829338466185933,12.8936,0.1399,43.062740325927734,2,1,DF 07 03 08 16 81 02 22 4C 4E 41 20 4C 0F 3E 1D 00 00 00 3F 40 2C 42 8C C9 FE 3D 26
310.2336,0.07262346699465211,12.8956,0.1215,43.0600471496582,2,1,DF 07 03 08 16 81 02 46 54 4E 41 A0 D1 F8 3D 1D 00 00 00 7D 3D 2C 42 91 4E C9 3D 7D
