t_s,target_a,voltage_v,current_a,temp_c,fan,load_on,raw
5.1231,0.05,13.0400,0.0000,35.67839813232422,0,0,DF 07 03 08 16 01 00 FC A3 50 41 00 00 00 00 00 00 00 00 AE B6 0E 42 BD 37 86 35 65
5.1526,0.05,13.0401,0.0000,35.67839813232422,0,0,DF 07 03 08 16 01 00 52 A4 50 41 00 00 00 00 00 00 00 00 AE B6 0E 42 BD 37 86 35 0E
5.2732,0.05,13.0402,0.0000,35.672752380371094,0,0,DF 07 03 08 16 01 00 B0 A4 50 41 00 00 00 00 00 00 00 00 E6 B0 0E 42 BD 37 86 35 7E
5.3178,0.05,13.0401,0.0000,35.672752380371094,0,0,DF 07 03 08 16 01 00 52 A4 50 41 00 00 00 00 00 00 00 00 E6 B0 0E 42 BD 37 86 35 DC
5.3779,0.05,13.0404,0.0000,35.672752380371094,0,0,DF 07 03 08 16 01 00 5A A5 50 41 00 00 00 00 00 00 00 00 E6 B0 0E 42 BD 37 86 35 D3
5.4235,0.05,13.0402,0.0000,35.672752380371094,0,0,DF 07 03 08 16 01 00 DA A4 50 41 00 00 00 00 00 00 00 00 E6 B0 0E 42 BD 37 86 35 54
5.4832,0.05,13.0405,0.0000,35.666168212890625,0,0,DF 07 03 08 16 01 00 E4 A5 50 41 00 00 00 00 00 00 00 00 28 AA 0E 42 BD 37 86 35 0D
5.5431,0.05,13.0405,0.0000,35.666168212890625,0,0,DF 07 03 08 16 01 00 0E A6 50 41 00 00 00 00 00 00 00 00 28 AA 0E 42 BD 37 86 35 E2
5.6178,0.05,13.0402,0.0000,35.666168212890625,0,0,DF 07 03 08 16 01 00 DA A4 50 41 00 00 00 00 00 00 00 00 28 AA 0E 42 BD 37 86 35 18
5.6778,0.05,13.0402,0.0000,35.661216735839844,0,0,DF 07 03 08 16 01 00 DA A4 50 41 00 00 00 00 00 00 00 00 16 A5 0E 42 BD 37 86 35 2F
5.7682,0.05,13.0403,0.0000,35.661216735839844,0,0,DF 07 03 08 16 01 00 06 A5 50 41 00 00 00 00 00 00 00 00 16 A5 0E 42 BD 37 86 35 02
5.7979,0.05,13.0406,0.0000,35.661216735839844,0,0,DF 07 03 08 16 01 00 64 A6 50 41 00 00 00 00 00 00 00 00 16 A5 0E 42 BD 37 86 35 A3
5.8730,0.05,13.0403,0.0000,35.65487289428711,0,0,DF 07 03 08 16 01 00 06 A5 50 41 00 00 00 00 00 00 00 00 97 9E 0E 42 BD 37 86 35 88
5.9626,0.05,13.0406,0.0000,35.65487289428711,0,0,DF 07 03 08 16 01 00 38 A6 50 41 00 00 00 00 00 00 00 00 97 9E 0E 42 BD 37 86 35 55
5.9933,0.05,13.0403,0.0000,35.65487289428711,0,0,DF 07 03 08 16 01 00 30 A5 50 41 00 00 00 00 00 00 00 00 97 9E 0E 42 BD 37 86 35 5E
6.0974,0.05,13.0406,0.0000,35.648529052734375,0,0,DF 07 03 08 16 01 00 64 A6 50 41 00 00 00 00 00 00 00 00 18 98 0E 42 BD 37 86 35 AE
6.1410,0.05,13.0406,0.0000,35.648529052734375,0,0,DF 07 03 08 16 01 00 64 A6 50 41 00 00 00 00 00 00 00 00 18 98 0E 42 BD 37 86 35 AE
6.1882,0.05,13.0406,0.0000,35.648529052734375,0,0,DF 07 03 08 16 01 00 64 A6 50 41 00 00 00 00 00 00 00 00 18 98 0E 42 BD 37 86 35 AE
6.2942,0.05,13.0403,0.0000,35.643592834472656,0,0,DF 07 03 08 16 01 00 06 A5 50 41 00 00 00 00 00 00 00 00 0A 93 0E 42 BD 37 86 35 20
6.5315,0.11128598800026036,13.0408,0.0002,35.63794708251953,0,1,DF 07 03 08 16 01 02 EC A6 50 41 00 90 45 39 00 00 00 00 42 8D 0E 42 D9 CD 4C 3D 77
6.5329,0.11128598800026036,13.0384,0.0002,35.63794708251953,0,1,DF 07 03 08 16 01 02 40 9D 50 41 00 90 45 39 00 00 00 00 42 8D 0E 42 D9 CD 4C 3D 2C
6.5999,0.13749052500973147,13.0322,0.0829,35.63794708251953,0,1,DF 07 03 08 16 01 02 CC 83 50 41 F4 DC A9 3D 00 00 00 00 42 8D 0E 42 6E EA E3 3D C9
6.7585,0.16377490466538197,13.0312,0.1113,35.63347625732422,0,1,DF 07 03 08 16 01 02 FE 7F 50 41 48 EE E3 3D 00 00 00 00 AE 88 0E 42 94 CA 0C 3E 64
6.8033,0.18704319599841257,13.0274,0.1421,35.63347625732422,0,1,DF 07 03 08 16 01 02 6C 70 50 41 50 7B 11 3E 00 00 00 00 AE 88 0E 42 DF B4 27 3E F1
6.9153,0.21222513067458448,13.0271,0.1638,35.627601623535156,0,1,DF 07 03 08 16 01 02 FC 6E 50 41 42 B2 27 3E 00 00 00 00 AA 82 0E 42 83 88 3F 3E 9E
7.0063,0.23777841800940225,13.0255,0.1870,35.627601623535156,0,1,DF 07 03 08 16 01 02 6A 68 50 41 24 80 3F 3E 00 00 00 00 AA 82 0E 42 CE 51 59 3E 40
7.0730,0.2648875576760232,13.0233,0.2123,35.62383270263672,0,1,DF 07 03 08 16 01 02 68 5F 50 41 6E 60 59 3E 00 00 00 00 CE 7E 0E 42 CE 51 59 3E E7
7.1853,0.28833162399862583,13.0194,0.2358,35.62383270263672,0,1,DF 07 03 08 16 01 02 AA 4F 50 41 32 82 71 3E 00 00 00 00 CE 7E 0E 42 7A 9F 87 3E 8F
7.2752,0.31283523834194055,13.0187,0.2650,35.618896484375,0,1,DF 07 03 08 16 01 02 90 4C 50 41 0A AA 87 3E 00 00 00 00 C0 79 0E 42 7A 9F 87 3E A9
7.4107,0.3385153733436406,13.0151,0.3117,35.618896484375,0,1,DF 07 03 08 16 01 02 DA 3D 50 41 A4 91 9F 3E 00 00 00 00 C0 79 0E 42 13 2C A0 3E 96
7.4779,0.3657902550000775,13.0146,0.3129,35.61396026611328,0,1,DF 07 03 08 16 01 02 C0 3B 50 41 80 2F A0 3E 01 00 00 00 B2 74 0E 42 13 2C A0 3E 49
7.5914,0.3918662063294323,13.0104,0.3474,35.61396026611328,0,1,DF 07 03 08 16 01 02 70 2A 50 41 48 E0 B1 3E 01 00 00 00 B2 74 0E 42 FE 48 BB 3E FE
7.6801,0.41832420167086337,13.0103,0.3658,35.6097297668457,0,1,DF 07 03 08 16 01 02 46 2A 50 41 A6 43 BB 3E 01 00 00 00 5D 70 0E 42 FE 48 BB 3E B6
7.7920,0.44465527032948254,13.0058,0.3809,35.6097297668457,0,1,DF 07 03 08 16 01 02 90 17 50 41 1A 02 C3 3E 01 00 00 00 5D 70 0E 42 B9 2E D6 3E 88
7.8828,0.4685700713317298,13.0057,0.4179,35.604095458984375,0,1,DF 07 03 08 16 01 02 66 17 50 41 2A FC D5 3E 01 00 00 00 98 6A 0E 42 B9 2E D6 3E 61
7.9504,0.4931156083390427,13.0058,0.4180,35.604095458984375,0,1,DF 07 03 08 16 01 02 90 17 50 41 C2 05 D6 3E 01 00 00 00 98 6A 0E 42 8D E8 EF 3E EE
8.0859,0.5192725083383266,12.9992,0.4926,35.60080337524414,0,1,DF 07 03 08 16 01 02 BE FC 4F 41 4C 3B FC 3E 01 00 00 00 39 67 0E 42 C8 79 FC 3E 7F
8.1529,0.5456977976759663,12.9973,0.5048,35.60080337524414,0,1,DF 07 03 08 16 01 02 24 F5 4F 41 C3 3B 01 3F 01 00 00 00 39 67 0E 42 1C EF 04 3F D0
8.2882,0.5719257713312983,12.9974,0.5190,35.60080337524414,0,1,DF 07 03 08 16 01 02 4E F5 4F 41 75 DD 04 3F 01 00 00 00 39 67 0E 42 1C EF 04 3F 4F
8.3558,0.5985858223298177,12.9930,0.5257,35.59563446044922,0,1,DF 07 03 08 16 01 02 4C E3 4F 41 85 93 06 3F 01 00 00 00 EE 61 0E 42 CB 69 12 3F B5
8.4907,0.6248026570076278,12.9903,0.5980,35.59257888793945,0,1,DF 07 03 08 16 01 02 64 D8 4F 41 49 19 19 3F 02 00 00 00 CD 5E 0E 42 FD 3C 19 3F 62
8.5577,0.6510504860095293,12.9891,0.5983,35.59257888793945,0,1,DF 07 03 08 16 01 02 38 D3 4F 41 62 28 19 3F 02 00 00 00 CD 5E 0E 42 22 F3 1F 3F 89
8.6934,0.6773884013409649,12.9861,0.6504,35.58951950073242,0,1,DF 07 03 08 16 01 02 EA C6 4F 41 7B 83 26 3F 02 00 00 00 AB 5B 0E 42 50 AB 26 3F 9B
8.7813,0.703621720673012,12.9847,0.6508,35.58951950073242,0,1,DF 07 03 08 16 01 02 60 C1 4F 41 AD 9C 26 3F 02 00 00 00 AB 5B 0E 42 65 69 2D 3F 05
8.8950,0.7410625066645056,12.9812,0.7035,35.58951950073242,0,1,DF 07 03 08 16 01 02 08 B3 4F 41 5A 15 34 3F 02 00 00 00 AB 5B 0E 42 9F 20 34 3F 3F
8.9176,0.7410625066645056,12.9812,0.7035,35.58529281616211,0,1,DF 07 03 08 16 01 02 08 B3 4F 41 5A 15 34 3F 02 00 00 00 57 57 0E 42 9F 20 34 3F 97
8.9847,0.7621270930016181,12.9805,0.7035,35.58529281616211,0,1,DF 07 03 08 16 01 02 3A B0 4F 41 0E 18 34 3F 02 00 00 00 57 57 0E 42 57 B6 3D 3F 5A
9.0976,0.7871542666642927,12.9760,0.7621,35.583412170410156,0,1,DF 07 03 08 16 01 02 E2 9D 4F 41 B9 16 43 3F 02 00 00 00 6A 55 0E 42 D4 1A 43 3F 15
9.1647,0.8096694773443355,12.9741,0.7783,35.583412170410156,0,1,DF 07 03 08 16 01 02 14 96 4F 41 5B 40 47 3F 02 00 00 00 6A 55 0E 42 02 83 49 3F 7D
9.3007,0.8357653893390672,12.9723,0.8095,35.583412170410156,0,1,DF 07 03 08 16 01 02 7A 8E 4F 41 1B 3C 4F 3F 02 00 00 00 6A 55 0E 42 91 46 4F 3F 03
9.3451,0.8618090033341045,12.9719,0.8095,35.58200454711914,0,1,DF 07 03 08 16 01 02 E8 8C 4F 41 1B 3C 4F 3F 02 00 00 00 F9 53 0E 42 C9 F4 55 3F 1E
9.5028,0.8881587949973377,12.9673,0.8616,35.58247756958008,0,1,DF 07 03 08 16 01 02 08 7A 4F 41 C9 8E 5C 3F 03 00 00 00 75 54 0E 42 95 9F 5C 3F 07
9.5470,0.8881587949973377,12.9673,0.8616,35.58247756958008,0,1,DF 07 03 08 16 01 02 08 7A 4F 41 C9 8E 5C 3F 03 00 00 00 75 54 0E 42 71 5E 63 3F 65
9.5924,0.9275168846625215,12.9651,0.8616,35.58247756958008,0,1,DF 07 03 08 16 01 02 38 71 4F 41 E1 90 5C 3F 03 00 00 00 75 54 0E 42 71 5E 63 3F 24
9.7955,0.9768406400041811,12.9649,0.8881,35.58059310913086,0,1,DF 07 03 08 16 01 02 28 70 4F 41 3B 58 63 3F 03 00 00 00 87 52 0E 42 D0 71 6D 3F 80
9.8401,0.9768406400041811,12.9617,0.9274,35.58059310913086,0,1,DF 07 03 08 16 01 02 04 63 4F 41 F7 6A 6D 3F 03 00 00 00 87 52 0E 42 63 23 74 3F 8D
9.9523,1.0281570123438724,12.9571,0.9767,35.582008361816406,0,1,DF 07 03 08 16 01 02 22 50 4F 41 0F 09 7A 3F 03 00 00 00 FA 53 0E 42 4B 12 7A 3F 6D
9.9748,1.0281570123438724,12.9570,0.9767,35.582008361816406,0,1,DF 07 03 08 16 01 02 F8 4F 4F 41 0F 09 7A 3F 03 00 00 00 FA 53 0E 42 D9 44 80 3F D2
10.1094,1.0546690173340418,12.9524,1.0278,35.582008361816406,0,1,DF 07 03 08 16 01 02 EC 3C 4F 41 EE 8F 83 3F 03 00 00 00 FA 53 0E 42 AE 9A 83 3F 55
10.1772,1.0810598890035181,12.9526,1.0278,35.58529281616211,0,1,DF 07 03 08 16 01 02 D2 3D 4F 41 EE 8F 83 3F 03 00 00 00 57 57 0E 42 6D FF 86 3F E6
10.3124,1.1042619783382785,12.9479,1.0809,35.58529281616211,0,1,DF 07 03 08 16 01 02 94 2A 4F 41 38 5A 8A 3F 03 00 00 00 57 57 0E 42 34 60 8A 3F EF
10.3577,1.1295107733357388,12.9480,1.0809,35.588584899902344,0,1,DF 07 03 08 16 01 02 F2 2A 4F 41 38 5A 8A 3F 03 00 00 00 B6 5A 0E 42 7D 58 8D 3F EB
10.4703,1.1557727433380205,12.9457,1.1043,35.588584899902344,0,1,DF 07 03 08 16 01 02 BC 21 4F 41 80 5A 8D 3F 04 00 00 00 B6 5A 0E 42 D7 93 90 3F 46
10.5832,1.1796950493361027,12.9432,1.1295,35.5937614440918,0,1,DF 07 03 08 16 01 02 88 17 4F 41 30 93 90 3F 04 00 00 00 03 60 0E 42 64 F0 93 3F 58
10.6506,1.2041694600049717,12.9412,1.1557,35.5937614440918,0,1,DF 07 03 08 16 01 02 10 0F 4F 41 AA EC 93 3F 04 00 00 00 03 60 0E 42 47 00 97 3F 0B
10.7619,1.2303854783432326,12.9389,1.1795,35.598228454589844,0,1,DF 07 03 08 16 01 02 E4 05 4F 41 98 F8 96 3F 04 00 00 00 96 64 0E 42 42 22 9A 3F 8D
10.8981,1.2564108433372652,12.9369,1.3639,35.598228454589844,0,1,DF 07 03 08 16 01 02 6A FD 4E 41 64 93 AE 3F 04 00 00 00 96 64 0E 42 4D 7D 9D 3F 28
10.9645,1.2564108433372652,12.9337,1.2301,35.60504913330078,0,1,DF 07 03 08 16 01 02 92 F0 4E 41 60 72 9D 3F 04 00 00 00 92 6B 0E 42 1A D2 A0 3F 1B
11.0104,1.2963663309989109,12.9321,1.2559,35.60504913330078,0,1,DF 07 03 08 16 01 02 D6 E9 4E 41 66 C2 A0 3F 04 00 00 00 92 6B 0E 42 1A D2 A0 3F 85
11.1228,1.318760645329409,12.9294,1.2562,35.61281204223633,0,1,DF 07 03 08 16 01 02 C4 DE 4E 41 C0 CC A0 3F 04 00 00 00 85 73 0E 42 5D EF A5 3F DE
11.2122,1.3445710250085297,12.9285,1.2960,35.61281204223633,0,1,DF 07 03 08 16 01 02 20 DB 4E 41 56 E2 A5 3F 04 00 00 00 85 73 0E 42 2E CD A8 3F 22
11.3257,1.3706904789985856,12.9245,1.3367,35.62151336669922,0,1,DF 07 03 08 16 01 02 DA CA 4E 41 FC 19 AB 3F 04 00 00 00 6E 7C 0E 42 EF 1A AC 3F 92
11.4385,1.3972979423438665,12.9227,1.3445,35.62151336669922,0,1,DF 07 03 08 16 01 02 94 C3 4E 41 DE 18 AC 3F 04 00 00 00 6E 7C 0E 42 D1 72 AF 3F C0
11.4828,1.4236649560002843,12.9218,1.3707,35.62151336669922,0,1,DF 07 03 08 16 01 02 C6 BF 4E 41 56 73 AF 3F 05 00 00 00 6E 7C 0E 42 B1 DA B2 3F 70
11.5957,1.446326158673037,12.9196,1.3842,35.63233947753906,0,1,DF 07 03 08 16 01 02 C4 B6 4E 41 62 2E B1 3F 05 00 00 00 84 87 0E 42 AF 3A B6 3F 2F
11.6622,1.4718165620041934,12.9160,1.4236,35.63233947753906,0,1,DF 07 03 08 16 01 02 10 A8 4E 41 3B 38 B6 3F 05 00 00 00 84 87 0E 42 3F 21 B9 3F 8F
11.7756,1.4979960033398434,12.9151,1.4466,35.644813537597656,0,1,DF 07 03 08 16 01 02 3A A4 4E 41 46 2A B9 3F 05 00 00 00 4A 94 0E 42 84 64 BC 3F 0B
11.8652,1.5243369996640832,12.9125,1.4709,35.644813537597656,0,1,DF 07 03 08 16 01 02 B0 99 4E 41 19 46 BC 3F 05 00 00 00 4A 94 0E 42 5D BE BF 3F 78
11.9554,1.5507391683429403,12.9093,1.4980,35.660587310791016,0,1,DF 07 03 08 16 01 02 60 8C 4E 41 5A BE BF 3F 05 00 00 00 71 A4 0E 42 82 1D C3 3F 5A
12.0685,1.576994239005338,12.9080,1.5246,35.660587310791016,0,1,DF 07 03 08 16 01 02 02 87 4E 41 AC 24 C3 3F 05 00 00 00 71 A4 0E 42 A7 7E C6 3F 78
12.2697,1.6296297533344477,12.9058,1.5490,35.67542266845703,0,1,DF 07 03 08 16 01 02 2A 7E 4E 41 20 47 C6 3F 05 00 00 00 A2 B3 0E 42 FA DA C9 3F CD
12.3155,1.6296297533344477,12.9007,1.6032,35.67542266845703,0,1,DF 07 03 08 16 01 02 62 69 4E 41 66 36 CD 3F 05 00 00 00 A2 B3 0E 42 86 41 CD 3F 77
12.3602,1.656152923666329,12.9007,1.6032,35.69401931762695,0,1,DF 07 03 08 16 01 02 62 69 4E 41 66 36 CD 3F 05 00 00 00 AD C6 0E 42 BD 97 D0 3F C9
12.5181,1.6822479930033054,12.8960,1.6305,35.69401931762695,0,1,DF 07 03 08 16 01 02 2C 56 4E 41 5E B4 D0 3F 06 00 00 00 AD C6 0E 42 DA FC D3 3F 13
12.5622,1.7044337473398385,12.8957,1.6560,35.71192169189453,0,1,DF 07 03 08 16 01 02 FA 54 4E 41 CC F6 D3 3F 06 00 00 00 02 D9 0E 42 EF 53 D7 3F BC
12.6980,1.7308799453347457,12.8933,1.6748,35.71192169189453,0,1,DF 07 03 08 16 01 02 1A 4B 4E 41 B0 5E D6 3F 06 00 00 00 02 D9 0E 42 EB 2A DA 3F 80
12.7434,1.757055463004508,12.8912,1.7040,35.73076629638672,0,1,DF 07 03 08 16 01 02 42 42 4E 41 40 1D DA 3F 06 00 00 00 4E EC 0E 42 81 8D DD 3F B3
12.8554,1.7833284666655043,12.8889,1.7307,35.73076629638672,0,1,DF 07 03 08 16 01 02 E4 38 4E 41 52 86 DD 3F 06 00 00 00 4E EC 0E 42 3A E7 E0 3F 87
12.9451,1.8095049586760192,12.8865,1.7565,35.751731872558594,0,1,DF 07 03 08 16 01 02 38 2F 4E 41 CE D5 E0 3F 06 00 00 00 C6 01 0F 42 23 44 E4 3F 96
13.1267,1.849223762344142,12.8815,1.8095,35.751731872558594,0,1,DF 07 03 08 16 01 02 9A 1A 4E 41 94 9E E7 3F 06 00 00 00 C6 01 0F 42 E4 9D E7 3F 96
13.1934,1.8754456266656054,12.8799,1.8096,35.771297454833984,0,1,DF 07 03 08 16 01 02 DE 13 4E 41 F2 A0 E7 3F 06 00 00 00 CF 15 0F 42 65 B3 EC 3F 40
13.3731,1.9259988853372247,12.8755,1.8719,35.79369354248047,0,1,DF 07 03 08 16 01 02 38 02 4E 41 8A 9B EF 3F 06 00 00 00 BE 2C 0F 42 A2 0E F0 3F BA
13.4173,1.9259988853372247,12.8755,1.8719,35.79369354248047,0,1,DF 07 03 08 16 01 02 38 02 4E 41 8A 9B EF 3F 06 00 00 00 BE 2C 0F 42 C6 6B F3 3F 36
13.5523,1.9545486163316916,12.8725,1.9019,35.79369354248047,0,1,DF 07 03 08 16 01 02 EA F5 4D 41 FC 70 F3 3F 07 00 00 00 BE 2C 0F 42 2A 87 F6 3F C3
13.6196,1.9766025196758954,12.8706,1.9259,35.81515884399414,0,1,DF 07 03 08 16 01 02 FA ED 4D 41 E0 83 F6 3F 07 00 00 00 B9 42 0F 42 AE 2E FA 3F 81
13.7544,2.0291631156683434,12.8661,1.9751,35.81515884399414,0,1,DF 07 03 08 16 01 02 98 DB 4D 41 F0 CF FC 3F 07 00 00 00 B9 42 0F 42 58 01 FD 3F 13
13.7770,2.0291631156683434,12.8653,1.9764,35.83992385864258,0,1,DF 07 03 08 16 01 02 76 D8 4D 41 4A FA FC 3F 07 00 00 00 15 5C 0F 42 B6 30 00 40 AC
13.9579,2.081772322996403,12.8611,2.0231,35.863277435302734,0,1,DF 07 03 08 16 01 02 2E C7 4D 41 00 7B 01 40 07 00 00 00 FF 73 0F 42 D3 DD 01 40 FC
13.9801,2.081772322996403,12.8611,2.0231,35.863277435302734,0,1,DF 07 03 08 16 01 02 2E C7 4D 41 00 7B 01 40 07 00 00 00 FF 73 0F 42 46 8F 03 40 D5
14.0702,2.1082357693333567,12.8580,2.0554,35.863277435302734,0,1,DF 07 03 08 16 01 02 58 BA 4D 41 DC 8B 03 40 07 00 00 00 FF 73 0F 42 C6 3B 05 40 9C
14.1820,2.13039366300567,12.8561,2.0815,35.888771057128906,0,1,DF 07 03 08 16 01 02 BC B2 4D 41 4F 37 05 40 07 00 00 00 1A 8E 0F 42 5A ED 06 40 A2
14.2730,2.1564714576670667,12.8523,2.1167,35.888771057128906,0,1,DF 07 03 08 16 01 02 D4 A2 4D 41 D8 77 07 40 07 00 00 00 1A 8E 0F 42 63 58 08 40 59
14.3626,2.182875601330306,12.8516,2.1304,35.9138069152832,0,1,DF 07 03 08 16 01 02 06 A0 4D 41 3C 59 08 40 07 00 00 00 BD A7 0F 42 A5 03 0A 40 37
14.4757,2.209200139333843,12.8496,2.1560,35.9138069152832,0,1,DF 07 03 08 16 01 02 16 98 4D 41 92 FC 09 40 08 00 00 00 BD A7 0F 42 40 B4 0B 40 E7
14.5652,2.235801493329927,12.8453,2.1825,35.938377380371094,0,1,DF 07 03 08 16 01 02 3E 86 4D 41 0B AE 0B 40 08 00 00 00 E6 C0 0F 42 8D 63 0D 40 64
14.6547,2.261732901010934,12.8442,2.2093,35.938377380371094,0,1,DF 07 03 08 16 01 02 BC 81 4D 41 F8 65 0D 40 08 00 00 00 E6 C0 0F 42 63 17 0F 40 B9
14.7678,2.2881025743389425,12.8419,2.2358,35.96460723876953,0,1,DF 07 03 08 16 01 02 6E 78 4D 41 CB 17 0F 40 08 00 00 00 C2 DB 0F 42 3F C0 10 40 0C
14.8582,2.314294708330611,12.8378,2.2616,35.96460723876953,0,1,DF 07 03 08 16 01 02 96 67 4D 41 BC BE 10 40 08 00 00 00 C2 DB 0F 42 4A 70 12 40 9F
14.9700,2.340814560667883,12.8369,2.2881,35.99179458618164,0,1,DF 07 03 08 16 01 02 CA 63 4D 41 B2 70 12 40 08 00 00 00 99 F7 0F 42 6C 1D 14 40 01
15.0828,2.364589373677154,12.8345,2.3095,35.99179458618164,0,1,DF 07 03 08 16 01 02 1C 5A 4D 41 F2 CE 13 40 08 00 00 00 99 F7 0F 42 EC CF 15 40 E6
15.1505,2.389102125664746,12.8310,2.3409,36.018524169921875,0,1,DF 07 03 08 16 01 02 BC 4B 4D 41 8C D0 15 40 08 00 00 00 F8 12 10 42 73 55 17 40 2D
15.2403,2.4152955236660394,12.8297,2.3647,36.018524169921875,0,1,DF 07 03 08 16 01 02 5E 46 4D 41 E8 56 17 40 08 00 00 00 F8 12 10 42 11 E7 18 40 7B
15.3759,2.4415404560098737,12.8274,2.3891,36.047630310058594,0,1,DF 07 03 08 16 01 02 06 3D 4D 41 3E E7 18 40 08 00 00 00 C6 30 10 42 38 94 1A 40 32
15.5106,2.4680597816764687,12.8237,2.4151,36.047630310058594,0,1,DF 07 03 08 16 01 02 F4 2D 4D 41 1E 91 1A 40 09 00 00 00 C6 30 10 42 37 42 1C 40 18
15.5780,2.4945684160049617,12.8222,2.4417,36.07722091674805,0,1,DF 07 03 08 16 01 02 C0 27 4D 41 94 44 1C 40 09 00 00 00 13 4F 10 42 B5 F4 1D 40 8A
15.6683,2.5187611653417115,12.8199,2.4526,36.07722091674805,0,1,DF 07 03 08 16 01 02 36 1E 4D 41 F6 F6 1C 40 09 00 00 00 13 4F 10 42 06 A7 1F 40 03
15.7795,2.5470859043397165,12.8173,2.4945,36.10493850708008,0,1,DF 07 03 08 16 01 02 AA 13 4D 41 1A A6 1F 40 09 00 00 00 75 6B 10 42 66 33 21 40 57
15.8476,2.5733963803434743,12.8155,2.5137,36.10493850708008,0,1,DF 07 03 08 16 01 02 32 0C 4D 41 AE E0 20 40 09 00 00 00 75 6B 10 42 79 03 23 40 22
15.9594,2.5995798506638192,12.8123,2.5469,36.133148193359375,0,1,DF 07 03 08 16 01 02 0E FF 4C 41 89 00 23 40 09 00 00 00 58 88 10 42 8B B2 24 40 94
16.0733,2.639142260670002,12.8093,2.5731,36.133148193359375,0,1,DF 07 03 08 16 01 02 14 F3 4C 41 CA AD 24 40 09 00 00 00 58 88 10 42 88 5F 26 40 FF
16.1400,2.639142260670002,12.8077,2.5992,36.16255569458008,0,1,DF 07 03 08 16 01 02 2C EC 4C 41 B2 59 26 40 09 00 00 00 75 A6 10 42 88 5F 26 40 1D
16.2532,2.6654583983375533,12.8073,2.5993,36.16255569458008,0,1,DF 07 03 08 16 01 02 CE EA 4C 41 80 5A 26 40 09 00 00 00 75 A6 10 42 B9 E7 28 40 F3
16.3432,2.6918985659991934,12.8015,2.6559,36.191741943359375,0,1,DF 07 03 08 16 01 02 10 D3 4C 41 92 F9 29 40 09 00 00 00 58 C4 10 42 E3 96 2A 40 38
16.3884,2.718389188343814,12.8003,2.6666,36.191741943359375,0,1,DF 07 03 08 16 01 02 0E CE 4C 41 E2 A8 2A 40 09 00 00 00 58 C4 10 42 15 48 2C 40 59
16.5455,2.744795860010975,12.7965,2.7044,36.22355270385742,0,1,DF 07 03 08 16 01 02 50 BE 4C 41 34 14 2D 40 0A 00 00 00 EB E4 10 42 1B FA 2D 40 F9
16.5906,2.771000449672186,12.7965,2.7044,36.22355270385742,0,1,DF 07 03 08 16 01 02 50 BE 4C 41 34 14 2D 40 0A 00 00 00 EB E4 10 42 C0 AA 2F 40 A2
16.7701,2.8233961989996414,12.7929,2.7457,36.22355270385742,0,1,DF 07 03 08 16 01 02 92 AF 4C 41 FC B9 2F 40 0A 00 00 00 EB E4 10 42 16 58 31 40 FA
16.7927,2.8233961989996414,12.7914,2.7720,36.25537872314453,0,1,DF 07 03 08 16 01 02 B4 A9 4C 41 24 68 31 40 0A 00 00 00 82 05 11 42 6E 05 33 40 45
16.9503,2.8499628456740176,12.7867,2.8119,36.25537872314453,0,1,DF 07 03 08 16 01 02 52 96 4C 41 B2 F6 33 40 0A 00 00 00 82 05 11 42 8A B2 34 40 D2
17.0616,2.8762209710110134,12.7861,2.8243,36.28889083862305,0,1,DF 07 03 08 16 01 02 0E 94 4C 41 0B C2 34 40 0A 00 00 00 D3 27 11 42 CF 65 36 40 85
17.1527,2.902524600341955,12.7820,2.8640,36.324798583984375,0,1,DF 07 03 08 16 01 02 3E 83 4C 41 DC 4B 37 40 0A 00 00 00 98 4C 11 42 05 14 38 40 38
17.2216,2.924777004331505,12.7809,2.8772,36.324798583984375,0,1,DF 07 03 08 16 01 02 92 7E 4C 41 C5 24 38 40 0A 00 00 00 98 4C 11 42 FB C2 39 40 81
17.3333,2.950620010998488,12.7767,2.9252,36.324798583984375,0,1,DF 07 03 08 16 01 02 42 6D 4C 41 8B 36 3B 40 0A 00 00 00 98 4C 11 42 90 2F 3B 40 03
17.3779,2.9728164303395896,12.7767,2.9252,36.360252380371094,0,1,DF 07 03 08 16 01 02 42 6D 4C 41 8B 36 3B 40 0A 00 00 00 E6 70 11 42 F9 D6 3C 40 80
17.4682,2.9991993756766893,12.7742,2.9328,36.360252380371094,0,1,DF 07 03 08 16 01 02 0E 63 4C 41 86 B2 3B 40 0B 00 00 00 E6 70 11 42 A4 42 3E 40 2D
17.5794,3.0254774089966667,12.7720,2.9734,36.39763641357422,0,1,DF 07 03 08 16 01 02 0C 5A 4C 41 2C 4C 3E 40 0B 00 00 00 2E 97 11 42 E6 F2 3F 40 93
17.7380,3.075495943007214,12.7676,3.0184,36.39763641357422,0,1,DF 07 03 08 16 01 02 3C 48 4C 41 8F 2D 41 40 0B 00 00 00 2E 97 11 42 70 A1 41 40 F3
17.7825,3.075495943007214,12.7656,3.0258,36.43456268310547,0,1,DF 07 03 08 16 01 02 EE 3F 4C 41 EC A6 41 40 0B 00 00 00 FE BC 11 42 6E 4F 43 40 D1
17.8500,3.0999384639965135,12.7645,3.0520,36.43456268310547,0,1,DF 07 03 08 16 01 02 66 3B 4C 41 0A 54 43 40 0B 00 00 00 FE BC 11 42 F1 D4 44 40 86
