t_s,target_a,voltage_v,current_a,temp_c,fan,load_on,raw
65.6472,2.476971271327154,12.7387,2.5438,41.34622573852539,1,1,DF 07 03 08 16 41 02 D4 D1 4B 41 E6 CC 22 40 14 00 00 00 89 62 25 42 08 48 20 40 5B
65.7607,2.450892133655531,12.7407,2.5043,41.34622573852539,1,1,DF 07 03 08 16 41 02 F8 D9 4B 41 AF 45 20 40 14 00 00 00 89 62 25 42 B7 86 1E 40 04
65.8280,2.4242987849924247,12.7428,2.4809,41.35977554321289,1,1,DF 07 03 08 16 41 02 70 E2 4B 41 5C C7 1E 40 14 00 00 00 69 70 25 42 6F DB 1C 40 5D
66.0080,2.393582294658797,12.7452,2.4550,41.35977554321289,1,1,DF 07 03 08 16 41 02 7A EC 4B 41 14 1F 1D 40 14 00 00 00 69 70 25 42 BA 27 1B 40 A4
66.0966,2.3681779223236177,12.7477,2.4244,41.37541961669922,1,1,DF 07 03 08 16 41 02 84 F6 4B 41 2D 29 1B 40 15 00 00 00 6E 80 25 42 78 30 19 40 94
66.1647,2.340798286666589,12.7495,2.3940,41.37541961669922,1,1,DF 07 03 08 16 41 02 20 FE 4B 41 9A 36 19 40 15 00 00 00 6E 80 25 42 3E 90 17 40 54
66.3670,2.291520667323687,12.7528,2.3412,41.393943786621094,1,1,DF 07 03 08 16 41 02 76 0B 4C 41 A7 D6 15 40 15 00 00 00 66 93 25 42 EF 29 14 40 F5
66.4348,2.2663364416607266,12.7547,2.3291,41.414039611816406,1,1,DF 07 03 08 16 41 02 3C 13 4C 41 C2 10 15 40 15 00 00 00 FA A7 25 42 4A A8 12 40 52
66.5472,2.2399697176578535,12.7570,2.2916,41.414039611816406,1,1,DF 07 03 08 16 41 02 9C 1C 4C 41 1C A9 12 40 15 00 00 00 FA A7 25 42 4A A8 12 40 F9
66.6378,2.213905115989619,12.7576,2.2915,41.436500549316406,1,1,DF 07 03 08 16 41 02 36 1F 4C 41 B8 A7 12 40 15 00 00 00 FA BE 25 42 AE 5B 0F 40 97
66.7721,2.1876756676563915,12.7611,2.2403,41.436500549316406,1,1,DF 07 03 08 16 41 02 96 2D 4C 41 4F 61 0F 40 15 00 00 00 FA BE 25 42 AE 5B 0F 40 DB
66.8399,2.1639243439907054,12.7642,2.2400,41.46105194091797,1,1,DF 07 03 08 16 41 02 08 3A 4C 41 9A 5C 0F 40 15 00 00 00 1E D8 25 42 E5 02 0C 40 FD
66.9307,2.1639243439907054,12.7654,2.1872,41.46105194091797,1,1,DF 07 03 08 16 41 02 3C 3F 4C 41 48 FA 0B 40 15 00 00 00 1E D8 25 42 E5 02 0C 40 7C
66.9744,2.1216307196544943,12.7655,2.1872,41.488243103027344,1,1,DF 07 03 08 16 41 02 66 3F 4C 41 06 FB 0B 40 15 00 00 00 F6 F3 25 42 E5 02 0C 40 A0
67.0870,2.0953972423212446,12.7654,2.1872,41.488243103027344,1,1,DF 07 03 08 16 41 02 3C 3F 4C 41 D2 FB 0B 40 16 00 00 00 F6 F3 25 42 D0 C8 07 40 51
67.2223,2.0687769809858096,12.7704,2.1216,41.51804733276367,1,1,DF 07 03 08 16 41 02 A4 53 4C 41 DE C8 07 40 16 00 00 00 7B 12 26 42 01 1B 06 40 D8
67.3571,2.016026653322818,12.7750,2.0684,41.51804733276367,1,1,DF 07 03 08 16 41 02 86 66 4C 41 30 61 04 40 16 00 00 00 7B 12 26 42 DC 66 04 40 D7
67.3797,2.016026653322818,12.7750,2.0684,41.54865264892578,1,1,DF 07 03 08 16 41 02 86 66 4C 41 30 61 04 40 16 00 00 00 D2 31 26 42 75 B6 02 40 7A
67.6275,1.9635182499959294,12.7791,2.0421,41.54865264892578,1,1,DF 07 03 08 16 41 02 56 77 4C 41 48 B2 02 40 16 00 00 00 D2 31 26 42 99 06 01 40 BF
67.6494,1.9635182499959294,12.7811,2.0001,41.58189010620117,1,1,DF 07 03 08 16 41 02 78 7F 4C 41 A8 01 00 40 16 00 00 00 DB 53 26 42 98 B5 FE 3F 13
67.7405,1.93734289032737,12.7830,1.9846,41.58189010620117,1,1,DF 07 03 08 16 41 02 3E 87 4C 41 5A 08 FE 3F 16 00 00 00 DB 53 26 42 99 54 FB 3F F2
67.7849,1.913957889661348,12.7831,1.9634,41.616966247558594,1,1,DF 07 03 08 16 41 02 6A 87 4C 41 9A 51 FB 3F 16 00 00 00 C6 77 26 42 E2 FA F7 3F 46
67.8753,1.8889122036623307,12.7853,1.9396,41.616966247558594,1,1,DF 07 03 08 16 41 02 6A 90 4C 41 E0 43 F8 3F 16 00 00 00 C6 77 26 42 9A FC F4 3F 51
67.9643,1.8627034269998939,12.7872,1.9138,41.616966247558594,1,1,DF 07 03 08 16 41 02 38 98 4C 41 3E F8 F4 3F 16 00 00 00 C6 77 26 42 E8 C7 F1 3F 56
68.0777,1.8364010089961809,12.7905,1.8891,41.65415573120117,1,1,DF 07 03 08 16 41 02 10 A6 4C 41 12 CD F1 3F 17 00 00 00 DB 9D 26 42 19 6D EE 3F BA
68.1675,1.809876890657082,12.7914,1.8626,41.65415573120117,1,1,DF 07 03 08 16 41 02 88 A9 4C 41 88 68 EE 3F 17 00 00 00 DB 9D 26 42 38 0F EB 3F 73
68.3013,1.7835141429871635,12.7954,1.8317,41.691871643066406,1,1,DF 07 03 08 16 41 02 24 BA 4C 41 04 75 EA 3F 17 00 00 00 7A C4 26 42 14 AA E7 3F 08
68.3697,1.7571044956613338,12.7963,1.8098,41.73170471191406,1,1,DF 07 03 08 16 41 02 C8 BD 4C 41 A4 A8 E7 3F 17 00 00 00 44 ED 26 42 39 4A E4 3F DC
68.4598,1.7308961139865766,12.7979,1.7833,41.73170471191406,1,1,DF 07 03 08 16 41 02 2E C4 4C 41 7C 44 E4 3F 17 00 00 00 44 ED 26 42 D5 E8 E0 3F C8
68.5723,1.704797305333777,12.8020,1.7553,41.772064208984375,1,1,DF 07 03 08 16 41 02 F6 D4 4C 41 E8 AC E0 3F 17 00 00 00 98 16 27 42 09 8E DD 3F CB
68.6618,1.678284325987527,12.8023,1.7305,41.772064208984375,1,1,DF 07 03 08 16 41 02 08 D6 4C 41 FA 81 DD 3F 17 00 00 00 98 16 27 42 D4 36 DA 3F 63
68.7744,1.6520538243282745,12.8043,1.7044,41.81453323364258,1,1,DF 07 03 08 16 41 02 80 DE 4C 41 5C 2A DA 3F 17 00 00 00 15 42 27 42 0D D2 D6 3F 61
68.9320,1.6257128279887063,12.8086,1.6519,41.81453323364258,1,1,DF 07 03 08 16 41 02 FA EF 4C 41 BA 72 D3 3F 17 00 00 00 15 42 27 42 88 76 D3 3F 1B
68.9777,1.5992189139983382,12.8086,1.6519,41.854957580566406,1,1,DF 07 03 08 16 41 02 FA EF 4C 41 BA 72 D3 3F 17 00 00 00 7A 6B 27 42 64 17 D0 3F 13
69.0676,1.572716494322522,12.8106,1.6315,41.854957580566406,1,1,DF 07 03 08 16 41 02 48 F8 4C 41 2A D4 D0 3F 18 00 00 00 7A 6B 27 42 3D B3 CC 3F 7B
69.1573,1.5465894826542355,12.8131,1.5986,41.854957580566406,1,1,DF 07 03 08 16 41 02 52 02 4D 41 54 A0 CC 3F 18 00 00 00 7A 6B 27 42 CE 4E C9 3F 4B
69.3363,1.4939190239862847,12.8149,1.5727,41.889137268066406,1,1,DF 07 03 08 16 41 02 F6 09 4D 41 F8 4E C9 3F 18 00 00 00 7A 8E 27 42 AD F6 C5 3F AB
69.3818,1.4939190239862847,12.8171,1.5465,41.927513122558594,1,1,DF 07 03 08 16 41 02 F8 12 4D 41 44 F5 C5 3F 18 00 00 00 C6 B5 27 42 69 8F C2 3F EC
69.4946,1.4676873109998028,12.8193,1.5224,41.927513122558594,1,1,DF 07 03 08 16 41 02 C6 1B 4D 41 2E DF C2 3F 18 00 00 00 C6 B5 27 42 C5 38 BF 3F 42
69.5619,1.4411503419881535,12.8215,1.4940,41.927513122558594,1,1,DF 07 03 08 16 41 02 F2 24 4D 41 F9 3C BF 3F 18 00 00 00 C6 B5 27 42 36 DD BB 3F D6
69.7200,1.414850320320693,12.8253,1.4680,41.95588684082031,1,1,DF 07 03 08 16 41 02 86 34 4D 41 5E E7 BB 3F 18 00 00 00 D4 D2 27 42 A5 77 B8 3F F5
69.7873,1.3931457813336359,12.8258,1.4413,41.95588684082031,1,1,DF 07 03 08 16 41 02 A0 36 4D 41 EC 7D B8 3F 18 00 00 00 D4 D2 27 42 D9 19 B5 3F E5
69.8547,1.3666709853202335,12.8280,1.4276,41.990360260009766,1,1,DF 07 03 08 16 41 02 6E 3F 4D 41 0C BD B6 3F 18 00 00 00 21 F6 27 42 A2 52 B2 3F 40
69.9450,1.3435644859929263,12.8304,1.3933,41.990360260009766,1,1,DF 07 03 08 16 41 02 78 49 4D 41 08 57 B2 3F 18 00 00 00 21 F6 27 42 1B EF AE 3F 88
70.0348,1.3184358763242685,12.8320,1.3669,42.024871826171875,1,1,DF 07 03 08 16 41 02 BE 4F 4D 41 C6 F7 AE 3F 19 00 00 00 78 19 28 42 F4 F9 AB 3F 86
70.1700,1.2916952453252941,12.8359,1.3430,42.05596160888672,1,1,DF 07 03 08 16 41 02 04 60 4D 41 CE E6 AB 3F 19 00 00 00 4E 39 28 42 8A C2 A8 3F E9
70.2599,1.252413311657535,12.8380,1.3118,42.05596160888672,1,1,DF 07 03 08 16 41 02 A0 68 4D 41 85 E8 A7 3F 19 00 00 00 4E 39 28 42 4D 56 A5 3F 3C
70.2817,1.252413311657535,12.8380,1.3118,42.05596160888672,1,1,DF 07 03 08 16 41 02 A0 68 4D 41 85 E8 A7 3F 19 00 00 00 4E 39 28 42 4D 56 A5 3F 3C
70.4174,1.2260442176672703,12.8384,1.2913,42.087345123291016,1,1,DF 07 03 08 16 41 02 3A 6A 4D 41 2E 48 A5 3F 19 00 00 00 71 59 28 42 1C 4F A0 3F 93
70.5742,1.178358079666893,12.8438,1.2259,42.11689376831055,1,1,DF 07 03 08 16 41 02 5E 80 4D 41 D0 EB 9C 3F 19 00 00 00 B3 77 28 42 98 23 9A 3F 73
70.6644,1.1517245726559007,12.8457,1.2089,42.11689376831055,1,1,DF 07 03 08 16 41 02 2C 88 4D 41 FC BB 9A 3F 19 00 00 00 B3 77 28 42 78 D4 96 3F 16
70.7782,1.1251987426524281,12.8498,1.1723,42.14567565917969,1,1,DF 07 03 08 16 41 02 CA 98 4D 41 66 0F 96 3F 19 00 00 00 2C 95 28 42 BE 6B 93 3F 3D
70.8669,1.0989797223219646,12.8511,1.1514,42.14567565917969,1,1,DF 07 03 08 16 41 02 F4 9D 4D 41 18 62 93 3F 19 00 00 00 2C 95 28 42 8B 06 90 3F A7
71.0017,1.0726059936603995,12.8521,1.1250,42.17209243774414,1,1,DF 07 03 08 16 41 02 20 A2 4D 41 D4 FE 8F 3F 1A 00 00 00 39 B0 28 42 66 AB 8C 3F 7D
71.0699,1.0462525153330837,12.8567,1.0961,42.17209243774414,1,1,DF 07 03 08 16 41 02 24 B5 4D 41 60 4E 8C 3F 1A 00 00 00 39 B0 28 42 2F 4B 89 3F 27
71.1600,1.0200373659861122,12.8579,1.0722,42.17209243774414,1,1,DF 07 03 08 16 41 02 02 BA 4D 41 20 3F 89 3F 1A 00 00 00 39 B0 28 42 A2 EB 85 3F 87
71.2953,0.9937678909879958,12.8606,1.0459,42.19694900512695,1,1,DF 07 03 08 16 41 02 F2 C4 4D 41 7A DE 85 3F 1A 00 00 00 AD C9 28 42 9E 90 82 3F 6D
71.3839,0.970164692331261,12.8613,1.0197,42.22154235839844,1,1,DF 07 03 08 16 41 02 DA C7 4D 41 50 84 82 3F 1A 00 00 00 DC E2 28 42 A4 67 7E 3F E8
71.4520,0.9454132286527122,12.8641,0.9933,42.22154235839844,1,1,DF 07 03 08 16 41 02 4A D3 4D 41 47 49 7E 3F 1A 00 00 00 DC E2 28 42 C8 5C 78 3F A1
71.5646,0.9190358396605981,12.8659,0.9699,42.22154235839844,1,1,DF 07 03 08 16 41 02 90 DA 4D 41 2F 49 78 3F 1A 00 00 00 DC E2 28 42 AB 06 72 3F EB
71.6547,0.8927088526537411,12.8695,0.9450,42.24323272705078,1,1,DF 07 03 08 16 41 02 A4 E9 4D 41 DD E9 71 3F 1A 00 00 00 12 F9 28 42 00 46 6B 3F A6
71.8352,0.839909413333323,12.8700,0.9187,42.24323272705078,1,1,DF 07 03 08 16 41 02 82 EB 4D 41 23 2E 6B 3F 1A 00 00 00 12 F9 28 42 A2 88 64 3F 64
71.8791,0.839909413333323,12.8722,0.8924,42.263885498046875,1,1,DF 07 03 08 16 41 02 8C F4 4D 41 27 72 64 3F 1A 00 00 00 38 0E 29 42 6D C6 5D 3F D2
71.9693,0.816014098992843,12.8744,0.8659,42.263885498046875,1,1,DF 07 03 08 16 41 02 62 FD 4D 41 0F AB 5D 3F 1A 00 00 00 38 0E 29 42 5F 04 57 3F AF
72.0375,0.7918817319893671,12.8772,0.8396,42.28242111206055,1,1,DF 07 03 08 16 41 02 20 09 4E 41 91 EE 56 3F 1B 00 00 00 33 21 29 42 5E E6 50 3F 3D
72.1498,0.7653566129913089,12.8787,0.8157,42.28242111206055,1,1,DF 07 03 08 16 41 02 5C 0F 4E 41 BD D3 50 3F 1B 00 00 00 33 21 29 42 D4 B8 4A 3F AE
72.2851,0.7391368026548301,12.8826,0.7916,42.301231384277344,1,1,DF 07 03 08 16 41 02 46 1F 4E 41 5D A9 4A 3F 1B 00 00 00 76 34 29 42 7A EE 43 3F 19
72.3299,0.7391368026548301,12.8834,0.7651,42.301231384277344,1,1,DF 07 03 08 16 41 02 3E 22 4E 41 37 DD 43 3F 1B 00 00 00 76 34 29 42 7A EE 43 3F 17
72.3750,0.6994879666649895,12.8831,0.7651,42.31925582885742,1,1,DF 07 03 08 16 41 02 34 21 4E 41 31 DC 43 3F 1B 00 00 00 EB 46 29 42 7A EE 43 3F A2
72.5318,0.6733876306672273,12.8887,0.6994,42.31925582885742,1,1,DF 07 03 08 16 41 02 0E 38 4E 41 0B 0E 33 3F 1B 00 00 00 EB 46 29 42 B6 11 33 3F 66
72.5780,0.6471317173317468,12.8888,0.6992,42.33808517456055,1,1,DF 07 03 08 16 41 02 B8 38 4E 41 0A 01 33 3F 1B 00 00 00 33 5A 29 42 33 63 2C 3F A6
72.7353,0.6206162363304365,12.8935,0.6467,42.33808517456055,1,1,DF 07 03 08 16 41 02 9A 4B 4E 41 E3 8E 25 3F 1B 00 00 00 33 5A 29 42 7E AA 25 3F CE
72.8023,0.5966665436564171,12.8936,0.6467,42.35347366333008,1,1,DF 07 03 08 16 41 02 4E 4C 4E 41 E3 8E 25 3F 1B 00 00 00 F5 69 29 42 C6 E0 1E 3F D1
72.8699,0.5722984143331026,12.8957,0.6204,42.35347366333008,1,1,DF 07 03 08 16 41 02 C6 54 4E 41 36 D3 1E 3F 1B 00 00 00 F5 69 29 42 34 BF 18 3F 79
72.9605,0.5460411316538618,12.8981,0.5964,42.368072509765625,1,1,DF 07 03 08 16 41 02 7A 5E 4E 41 A6 AE 18 3F 1B 00 00 00 E8 78 29 42 37 82 12 3F B4
73.1394,0.49596756098675526,12.9009,0.5720,42.368072509765625,1,1,DF 07 03 08 16 41 02 40 6A 4E 41 54 6C 12 3F 1C 00 00 00 E8 78 29 42 6B C9 0B 3F 07
73.1847,0.49596756098675526,12.9019,0.5459,42.38134765625,1,1,DF 07 03 08 16 41 02 0E 6E 4E 41 CE BF 0B 3F 1C 00 00 00 80 86 29 42 6E FE 04 3F 98
73.2521,0.471241061329686,12.9043,0.5195,42.38134765625,1,1,DF 07 03 08 16 41 02 18 78 4E 41 2C FC 04 3F 1C 00 00 00 80 86 29 42 98 EF FD 3E DD
73.3644,0.44484034099519076,12.9063,0.4957,42.39488983154297,1,1,DF 07 03 08 16 41 02 66 80 4E 41 76 C9 FD 3E 1C 00 00 00 5E 94 29 42 A4 46 F1 3E 35
73.4546,0.41876438966583657,12.9098,0.4711,42.39488983154297,1,1,DF 07 03 08 16 41 02 9C 8E 4E 41 8A 2F F1 3E 1C 00 00 00 5E 94 29 42 3F C2 E3 3E 7A
73.5456,0.39249470399944847,12.9107,0.4444,42.39488983154297,1,1,DF 07 03 08 16 41 02 6A 92 4E 41 F2 83 E3 3E 1C 00 00 00 5E 94 29 42 6B 68 D6 3E 35
73.6575,0.3660380253193821,12.9137,0.4185,42.414520263671875,1,1,DF 07 03 08 16 41 02 5A 9E 4E 41 5E 47 D6 3E 1C 00 00 00 78 A8 29 42 33 F5 C8 3E A1
73.7472,0.33982808999678443,12.9154,0.3923,42.414520263671875,1,1,DF 07 03 08 16 41 02 76 A5 4E 41 B6 D9 C8 3E 1C 00 00 00 78 A8 29 42 78 69 BB 3E F6
73.8812,0.313614599662445,12.9178,0.3660,42.42673873901367,1,1,DF 07 03 08 16 41 02 54 AF 4E 41 5C 62 BB 3E 1C 00 00 00 FB B4 29 42 15 FE AD 3E 39
74.0158,0.2607590439952525,12.9202,0.3398,42.42673873901367,1,1,DF 07 03 08 16 41 02 02 B9 4E 41 B4 F4 AD 3E 1C 00 00 00 FB B4 29 42 3A 92 A0 3E F9
74.0618,0.2607590439952525,12.9224,0.3137,42.437904357910156,1,1,DF 07 03 08 16 41 02 02 C2 4E 41 60 A1 A0 3E 1D 00 00 00 6A C0 29 42 F3 19 93 3E F5
74.1742,0.23540575833253852,12.9249,0.2875,42.44879913330078,1,1,DF 07 03 08 16 41 02 62 CC 4E 41 C8 2C 93 3E 1D 00 00 00 92 CB 29 42 58 82 85 3E B2
74.2635,0.20796737299067863,12.9274,0.2611,42.44879913330078,1,1,DF 07 03 08 16 41 02 A0 D6 4E 41 72 AC 85 3E 1D 00 00 00 92 CB 29 42 78 0E 71 3E B6
74.3549,0.1818527643248672,12.9308,0.2356,42.455970764160156,1,1,DF 07 03 08 16 41 02 78 E4 4E 41 AA 35 71 3E 1D 00 00 00 EA D2 29 42 A9 F5 54 3E C9
74.4666,0.1546683903191785,12.9333,0.2081,42.455970764160156,1,1,DF 07 03 08 16 41 02 AC EE 4E 41 FC 11 55 3E 1D 00 00 00 EA D2 29 42 DF 37 3A 3E 1B
74.5572,0.1290071626568292,12.9350,0.1819,42.46421432495117,1,1,DF 07 03 08 16 41 02 9C F5 4E 41 58 44 3A 3E 1D 00 00 00 5B DB 29 42 A7 61 1E 3E 60
74.6468,0.10287435765708045,12.9377,0.1545,42.46421432495117,1,1,DF 07 03 08 16 41 02 B8 00 4F 41 4C 40 1E 3E 1D 00 00 00 5B DB 29 42 B7 1A 04 3E B5
74.7810,0.07626426098907045,12.9388,0.1291,42.46979904174805,1,1,DF 07 03 08 16 41 02 86 05 4F 41 82 29 04 3E 1D 00 00 00 13 E1 29 42 51 B0 D2 3D 22
